0,0.0,0.0,-0.2398753894080997,-0.08411214953271028,-0.4174454828660436,-0.21806853582554517,-0.5171339563862928,-0.3644859813084112,-0.616822429906542,-0.4672897196261682,-0.2772585669781931,-0.514018691588785,-0.35202492211838005,-0.7071651090342679,-0.3862928348909657,-0.8161993769470405,-0.411214953271028,-0.9190031152647975,-0.16199376947040497,-0.5514018691588785,-0.22741433021806853,-0.7694704049844237,-0.2616822429906542,-0.897196261682243,-0.2866043613707165,-1.0,-0.04672897196261682,-0.5451713395638629,-0.09034267912772585,-0.7538940809968847,-0.12149532710280374,-0.8785046728971962,-0.14953271028037382,-0.9875389408099688,0.08411214953271028,-0.5109034267912772,0.08411214953271028,-0.67601246105919,0.07165109034267912,-0.778816199376947,0.059190031152647975,-0.881619937694704
0,0.0,0.0,-0.24610591900311526,-0.08411214953271028,-0.4205607476635514,-0.21806853582554517,-0.5202492211838006,-0.367601246105919,-0.616822429906542,-0.48909657320872274,-0.2866043613707165,-0.514018691588785,-0.3582554517133956,-0.7102803738317757,-0.3925233644859813,-0.8193146417445483,-0.4205607476635514,-0.9190031152647975,-0.16199376947040497,-0.5482866043613707,-0.22429906542056074,-0.7663551401869159,-0.2585669781931464,-0.897196261682243,-0.2866043613707165,-1.0,-0.04361370716510903,-0.5420560747663551,-0.08099688473520249,-0.7507788161993769,-0.10903426791277258,-0.8753894080996885,-0.13707165109034267,-0.9875389408099688,0.08722741433021806,-0.5077881619937694,0.09034267912772585,-0.6697819314641744,0.0778816199376947,-0.7694704049844237,0.06542056074766354,-0.8722741433021807
0,0.0,0.0,-0.2389937106918239,-0.0880503144654088,-0.41509433962264153,-0.22955974842767296,-0.5125786163522013,-0.3742138364779874,-0.610062893081761,-0.4811320754716981,-0.27358490566037735,-0.5125786163522013,-0.33962264150943394,-0.710691823899371,-0.3710691823899371,-0.8207547169811321,-0.39308176100628933,-0.9182389937106918,-0.15723270440251572,-0.5471698113207547,-0.22012578616352202,-0.7672955974842768,-0.25471698113207547,-0.89937106918239,-0.2830188679245283,-1.0,-0.0440251572327044,-0.5440251572327044,-0.08176100628930817,-0.7515723270440252,-0.11320754716981132,-0.8805031446540881,-0.14465408805031446,-0.9937106918238994,0.08176100628930817,-0.5094339622641509,0.08490566037735849,-0.6761006289308176,0.07547169811320754,-0.7830188679245284,0.059748427672955975,-0.8867924528301887
0,0.0,0.0,-0.24115755627009647,-0.07717041800643087,-0.4212218649517685,-0.21543408360128619,-0.5241157556270096,-0.3665594855305466,-0.6205787781350482,-0.4758842443729904,-0.29260450160771706,-0.5144694533762058,-0.36977491961414793,-0.7138263665594855,-0.40192926045016075,-0.8327974276527331,-0.42443729903536975,-0.932475884244373,-0.17363344051446947,-0.5498392282958199,-0.24115755627009647,-0.7684887459807074,-0.2733118971061093,-0.8971061093247589,-0.29260450160771706,-0.9967845659163987,-0.05466237942122187,-0.5498392282958199,-0.0932475884244373,-0.7588424437299035,-0.12540192926045016,-0.8906752411575563,-0.15112540192926044,-1.0,0.08038585209003216,-0.5144694533762058,0.08038585209003216,-0.6816720257234726,0.06752411575562701,-0.7845659163987139,0.05144694533762058,-0.887459807073955
0,0.0,0.0,-0.24437299035369775,-0.07717041800643087,-0.42765273311897106,-0.2090032154340836,-0.5337620578778135,-0.35691318327974275,-0.6302250803858521,-0.4662379421221865,-0.28938906752411575,-0.5112540192926045,-0.36977491961414793,-0.7041800643086816,-0.40836012861736337,-0.8167202572347267,-0.43086816720257237,-0.9163987138263665,-0.17041800643086816,-0.5498392282958199,-0.24437299035369775,-0.7717041800643086,-0.2829581993569132,-0.9003215434083601,-0.3054662379421222,-1.0,-0.05144694533762058,-0.5466237942122186,-0.09646302250803858,-0.7620578778135049,-0.12861736334405144,-0.887459807073955,-0.15434083601286175,-0.9871382636655949,0.08681672025723473,-0.5144694533762058,0.08360128617363344,-0.6816720257234726,0.0707395498392283,-0.7877813504823151,0.05466237942122187,-0.8842443729903537
0,0.0,0.0,-0.2627986348122867,-0.08191126279863481,-0.45051194539249145,-0.20819112627986347,-0.5563139931740614,-0.35494880546075086,-0.6484641638225256,-0.4778156996587031,-0.29692832764505117,-0.5051194539249146,-0.37542662116040953,-0.7064846416382252,-0.4061433447098976,-0.8191126279863481,-0.4232081911262799,-0.9215017064846417,-0.16723549488054607,-0.5426621160409556,-0.23890784982935154,-0.7679180887372014,-0.2696245733788396,-0.9010238907849829,-0.2935153583617747,-1.0,-0.04778156996587031,-0.5392491467576792,-0.09215017064846416,-0.7508532423208191,-0.12286689419795221,-0.8737201365187713,-0.14675767918088736,-0.9761092150170648,0.09215017064846416,-0.5085324232081911,0.08873720136518772,-0.6757679180887372,0.07849829351535836,-0.7747440273037542,0.06484641638225255,-0.8737201365187713
0,0.0,0.0,-0.23905723905723905,-0.07407407407407407,-0.42424242424242425,-0.21212121212121213,-0.5353535353535354,-0.367003367003367,-0.6363636363636364,-0.4713804713804714,-0.2727272727272727,-0.5117845117845118,-0.3367003367003367,-0.7070707070707071,-0.3602693602693603,-0.8181818181818182,-0.37373737373737376,-0.9225589225589226,-0.14814814814814814,-0.5488215488215489,-0.19528619528619529,-0.7643097643097643,-0.21885521885521886,-0.8922558922558923,-0.23905723905723905,-1.0,-0.026936026936026935,-0.5420875420875421,-0.05723905723905724,-0.7441077441077442,-0.08080808080808081,-0.8686868686868687,-0.10437710437710437,-0.9764309764309764,0.10437710437710437,-0.5050505050505051,0.1111111111111111,-0.6632996632996633,0.10437710437710437,-0.7643097643097643,0.09090909090909091,-0.8619528619528619
0,0.0,0.0,-0.2593856655290102,-0.05802047781569966,-0.45051194539249145,-0.18771331058020477,-0.5699658703071673,-0.33447098976109213,-0.6825938566552902,-0.4334470989761092,-0.310580204778157,-0.5017064846416383,-0.3856655290102389,-0.6928327645051194,-0.41638225255972694,-0.8088737201365188,-0.4402730375426621,-0.9146757679180887,-0.19112627986348124,-0.5494880546075085,-0.24914675767918087,-0.764505119453925,-0.28668941979522183,-0.89419795221843,-0.31399317406143346,-1.0,-0.06825938566552901,-0.5494880546075085,-0.11262798634812286,-0.7542662116040956,-0.14334470989761092,-0.8805460750853242,-0.17747440273037543,-0.9863481228668942,0.06484641638225255,-0.515358361774744,0.06825938566552901,-0.6825938566552902,0.051194539249146756,-0.78839590443686,0.034129692832764506,-0.8873720136518771
0,0.0,0.0,-0.25704225352112675,-0.06338028169014084,-0.4507042253521127,-0.19014084507042253,-0.5774647887323944,-0.33098591549295775,-0.6901408450704225,-0.4295774647887324,-0.30985915492957744,-0.5035211267605634,-0.3908450704225352,-0.6971830985915493,-0.4225352112676056,-0.8063380281690141,-0.44366197183098594,-0.9119718309859155,-0.18661971830985916,-0.5492957746478874,-0.2535211267605634,-0.7640845070422535,-0.29225352112676056,-0.8943661971830986,-0.3204225352112676,-1.0,-0.07042253521126761,-0.5492957746478874,-0.11267605633802817,-0.7570422535211268,-0.15140845070422534,-0.8838028169014085,-0.18661971830985916,-0.9929577464788732,0.06338028169014084,-0.5246478873239436,0.05985915492957746,-0.6936619718309859,0.03873239436619718,-0.7992957746478874,0.017605633802816902,-0.9049295774647887
0,0.0,0.0,-0.2564102564102564,-0.054945054945054944,-0.4432234432234432,-0.1794871794871795,-0.5677655677655677,-0.32234432234432236,-0.673992673992674,-0.42857142857142855,-0.2967032967032967,-0.5018315018315018,-0.38461538461538464,-0.6923076923076923,-0.42124542124542125,-0.8021978021978022,-0.4432234432234432,-0.9084249084249084,-0.17216117216117216,-0.5494505494505495,-0.24175824175824176,-0.7655677655677655,-0.2783882783882784,-0.8937728937728938,-0.3076923076923077,-1.0,-0.047619047619047616,-0.5531135531135531,-0.09523809523809523,-0.7545787545787546,-0.13186813186813187,-0.8827838827838828,-0.16483516483516483,-0.989010989010989,0.08791208791208792,-0.5238095238095238,0.08424908424908426,-0.6886446886446886,0.06227106227106227,-0.7912087912087912,0.040293040293040296,-0.8937728937728938
0,0.0,0.0,-0.2591240875912409,-0.051094890510948905,-0.44525547445255476,-0.17883211678832117,-0.5656934306569343,-0.3284671532846715,-0.6824817518248175,-0.4306569343065693,-0.2956204379562044,-0.49635036496350365,-0.38321167883211676,-0.6897810218978102,-0.41605839416058393,-0.8029197080291971,-0.4343065693430657,-0.9124087591240876,-0.17153284671532848,-0.5474452554744526,-0.24087591240875914,-0.7664233576642335,-0.28102189781021897,-0.8978102189781022,-0.3102189781021898,-1.0,-0.043795620437956206,-0.551094890510949,-0.09124087591240876,-0.7627737226277372,-0.12408759124087591,-0.8868613138686131,-0.15328467153284672,-0.9890510948905109,0.0948905109489051,-0.5291970802919708,0.08759124087591241,-0.6897810218978102,0.072992700729927,-0.791970802919708,0.051094890510948905,-0.8868613138686131
0,0.0,0.0,-0.2608695652173913,-0.07246376811594203,-0.44565217391304346,-0.19927536231884058,-0.5579710144927537,-0.3442028985507246,-0.6630434782608695,-0.4528985507246377,-0.286231884057971,-0.5,-0.36594202898550726,-0.6920289855072463,-0.391304347826087,-0.8043478260869565,-0.40942028985507245,-0.9130434782608695,-0.15942028985507245,-0.5398550724637681,-0.2210144927536232,-0.7608695652173914,-0.2536231884057971,-0.8913043478260869,-0.2753623188405797,-1.0,-0.03985507246376811,-0.5398550724637681,-0.07971014492753623,-0.7463768115942029,-0.10869565217391304,-0.8695652173913043,-0.13405797101449277,-0.9782608695652174,0.09782608695652174,-0.5,0.09420289855072464,-0.6666666666666666,0.07608695652173914,-0.7681159420289855,0.057971014492753624,-0.8695652173913043
0,0.0,0.0,-0.24820143884892087,-0.06474820143884892,-0.4352517985611511,-0.2014388489208633,-0.5431654676258992,-0.35611510791366907,-0.6366906474820144,-0.48201438848920863,-0.27697841726618705,-0.5035971223021583,-0.35251798561151076,-0.7050359712230215,-0.381294964028777,-0.8201438848920863,-0.39568345323741005,-0.920863309352518,-0.1510791366906475,-0.5359712230215827,-0.20863309352517986,-0.762589928057554,-0.23741007194244604,-0.89568345323741,-0.2589928057553957,-1.0,-0.025179856115107913,-0.5287769784172662,-0.06115107913669065,-0.7446043165467626,-0.08992805755395683,-0.8669064748201439,-0.11510791366906475,-0.9712230215827338,0.11151079136690648,-0.49280575539568344,0.11151079136690648,-0.658273381294964,0.10071942446043165,-0.7589928057553957,0.08273381294964029,-0.8525179856115108
0,0.0,0.0,-0.2534722222222222,-0.09027777777777778,-0.4305555555555556,-0.2222222222222222,-0.5277777777777778,-0.3784722222222222,-0.6111111111111112,-0.5069444444444444,-0.2569444444444444,-0.5104166666666666,-0.3159722222222222,-0.7118055555555556,-0.34375,-0.8263888888888888,-0.3645833333333333,-0.9270833333333334,-0.1284722222222222,-0.5381944444444444,-0.18055555555555555,-0.7604166666666666,-0.2048611111111111,-0.8923611111111112,-0.22569444444444445,-1.0,-0.010416666666666666,-0.5277777777777778,-0.03819444444444445,-0.7361111111111112,-0.059027777777777776,-0.8576388888888888,-0.0798611111111111,-0.9652777777777778,0.12152777777777778,-0.4826388888888889,0.1284722222222222,-0.6458333333333334,0.11805555555555555,-0.7465277777777778,0.10416666666666667,-0.8368055555555556
